"master_id","last_session_date","total_sessions","avg_session_duration_min","pages_per_session","add_to_cart_rate","purchase_conversion_rate","most_viewed_category","preferred_channel","last_campaign_click"
"b521cfb6-a927-11e9-a2fc-000d3a38a36f","2021-06-20","47","8.9","6.4","0.17","0.03","Clothing","web","Google Ads"
"a241422c-b3d1-11ea-8745-000d3a38a36f","2020-05-20","8","4.2","5","0.08","0.02","Accessories","mobile_app","Email Newsletter"
"1b5a49ba-acb2-11e9-a2fc-000d3a38a36f","2020-10-26","51","13.7","3.8","0.08","0.052266971806882","Accessories","instore","Instagram Ads"
"215b6fa8-ff12-11e9-a5e8-000d3a38a36f","2020-11-06","55","5.6","5.1","0.22","0.19","Shoes","mobile_app","SMS Push"
"7f36b9d6-b1c7-11e9-89fa-000d3a38a36f","2021-04-15","14","5.6","3.9","0.39","0.21","Clothing","web","SMS Push"
"2b65a254-2f76-11ea-bb80-000d3a38a36f","2021-01-27","39","11","7.6","0.24","0.01","Accessories","mobile_app","SMS Push"
"0735cbd2-1920-11ea-b6a2-000d3a38a36f","2021-03-20","14","6.7","2","0.24","0.18","Shoes","web","Google Ads"
"81ac484c-a0e3-11e9-a2fc-000d3a38a36f","2020-06-20","5","9.5","8.9","0.35","0.16","Sportswear","mobile_app","Google Ads"
"cb7fe898-904d-11ea-a501-000d3a38a36f","2020-01-31","47","9.3","8.7","0.38","0.03","Shoes","mobile_app","Email Newsletter"
"f48052d4-00a4-11ea-a5e8-000d3a38a36f","2020-02-16","21","9.3","4.3","0.11","0.094954286441512","Shoes","web","Google Ads"
"c91755c8-9e63-11e9-9897-000d3a38a36f","2020-05-09","15","12.3","6.6","0.1","0.03","Bags","mobile_app","Email Newsletter"
"491c8d96-a469-11e9-a2fc-000d3a38a36f","2020-12-17","56","7.2","10.8","0.29","0.12","Bags","web","None"
"922afd92-b148-11e9-9757-000d3a38a36f","2020-02-27","36","8.1","6.5","0.26","0.17","Clothing","web","Instagram Ads"
"7d90dc06-ab87-11e9-a2fc-000d3a38a36f","2020-04-15","33","5.2","4","0.17","0.02","Accessories","instore","Email Newsletter"
"a08d0024-ddc1-11e9-a848-000d3a38a36f","2020-11-25","17","10.2","7.9","0.36","0.13","Clothing","instore","None"
"19c26e6e-a7c8-11e9-a2fc-000d3a38a36f","2021-01-17","57","8.6","7.2","0.24","0.18","Bags","mobile_app","Google Ads"
"bcdd250c-ac01-11e9-a2fc-000d3a38a36f","2020-06-10","20","11.8","3.9","0.11","0.02","Shoes","web","SMS Push"
"862d3d48-6b4c-11ea-9c62-000d3a38a36f","2020-10-12","1","9.1","4.2","0.19","0.14971167144421","Bags","mobile_app","None"
"4f00b6fc-d7b7-11e9-93bc-000d3a38a36f","2020-03-11","16","13.2","5.6","0.36","0.1","Shoes","web","None"
"8634083a-2100-11ea-b50a-000d3a38a36f","2021-03-29","45","7.6","9.3","0.06","0.050150345935995","Clothing","mobile_app","Google Ads"
"b2905706-268e-11ea-b9a0-000d3a38a36f","2021-01-31","18","8.7","3.7","0.34","0.04","Clothing","mobile_app","SMS Push"
"00a5009a-2558-11eb-a59b-000d3a38a36f","2021-05-29","10","8.2","5.4","0.38","0.25","Clothing","mobile_app","Instagram Ads"
"72c5c64e-4e7d-11ea-99ba-000d3a38a36f","2020-01-26","23","5.9","9.3","0.18","0.15","Clothing","web","Google Ads"
"714570be-4318-11ea-8b43-000d3a38a36f","2020-11-08","18","2.1","5","0.15","0.15","Clothing","mobile_app","None"
"e65c9eaa-ab3c-11e9-a2fc-000d3a38a36f","2020-05-05","49","8.7","8.1","0.11","0.094403562500998","Shoes","web","SMS Push"
"f0a7e02c-af15-11e9-a2fc-000d3a38a36f","2021-02-11","58","3.2","5.7","0.06","0.030300080399155","Shoes","web","Instagram Ads"
"f1842622-5bd6-11ea-a0e9-000d3a38a36f","2020-07-16","9","9.4","9.1","0.29","0.1","Clothing","web","Email Newsletter"
"42dad5da-a727-11e9-a2fc-000d3a38a36f","2020-07-06","46","11.5","8.1","0.11","0.068765590895089","Clothing","mobile_app","Email Newsletter"
"2ce0f662-ae64-11e9-a2fc-000d3a38a36f","2021-04-28","53","7.8","6.3","0.36","0.05","Shoes","mobile_app","Instagram Ads"
"0f51d5ae-aa99-11e9-a2fc-000d3a38a36f","2021-03-25","30","9.1","5.8","0.21","0.15","Shoes","web","SMS Push"
"000be838-85df-11ea-a90b-000d3a38a36f","2021-06-06","13","9.2","4.2","0.39","0.13","Clothing","instore","Instagram Ads"
"3b874f7c-8505-11ea-80af-000d3a38a36f","2020-12-19","52","10.9","2.5","0.39","0.05","Accessories","mobile_app","None"
"1e270a60-a367-11e9-a2fc-000d3a38a36f","2020-04-09","52","7.7","6","0.33","0.2","Sportswear","mobile_app","SMS Push"
"1bf3d63a-b021-11e9-9757-000d3a38a36f","2020-10-04","31","4.4","6.9","0.2","0.03","Accessories","email","SMS Push"
"746b3f48-5b42-11ea-94eb-000d3a38a36f","2021-05-05","46","2.7","7.6","0.21","0.07","Accessories","mobile_app","None"
"6ec03fa6-6053-11ea-8dd8-000d3a38a36f","2020-09-11","43","7","10.5","0.38","0.05","Bags","mobile_app","Email Newsletter"
"bfe90d9a-5bc6-11ea-95dd-000d3a38a36f","2021-01-15","13","3.1","3.3","0.3","0.12","Sportswear","mobile_app","Google Ads"
"24ad160c-2091-11ea-bb1d-000d3a38a36f","2021-06-25","32","8.1","5.7","0.19","0.18","Clothing","mobile_app","SMS Push"
"fed4465a-9e93-11e9-9897-000d3a38a36f","2020-09-20","17","8.8","6.9","0.35","0.07","Clothing","web","None"
"90cc1138-601c-11ea-8dd8-000d3a38a36f","2020-11-24","3","6.4","4","0.15","0.05","Accessories","web","SMS Push"
"8eb8e9e6-a980-11e9-a2fc-000d3a38a36f","2020-04-24","1","10.2","7.1","0.38","0.15","Bags","email","Instagram Ads"
"657e1efa-a76b-11e9-a2fc-000d3a38a36f","2020-10-02","53","8.5","6.6","0.13","0.074556427345168","Accessories","web","None"
"aa8b07ce-7588-11ea-b23f-000d3a38a36f","2021-05-02","5","6","5.2","0.31","0.24","Shoes","mobile_app","None"
"e9938c22-526d-11ea-956d-000d3a38a36f","2020-10-07","32","6.6","3","0.28","0.16","Accessories","mobile_app","Instagram Ads"
"86314d0e-6f7d-11ea-b40c-000d3a38a36f","2020-10-01","25","12","5.9","0.26","0.15","Accessories","mobile_app","SMS Push"
"ed1ac040-a728-11e9-a2fc-000d3a38a36f","2020-11-23","45","2.9","6.9","0.21","0.12","Shoes","mobile_app","SMS Push"
"41e0f9a2-e5ed-11e9-ad00-000d3a38a36f","2020-07-29","56","7.3","2.4","0.25","0.08","Shoes","mobile_app","SMS Push"
"747a4c7e-ab69-11e9-a2fc-000d3a38a36f","2020-01-26","5","8.6","5.3","0.29","0.24","Accessories","web","Email Newsletter"
"2f245c88-a762-11e9-a2fc-000d3a38a36f","2020-01-27","37","6.2","5.3","0.27","0.18","Bags","mobile_app","SMS Push"
"bdda5b42-a4a8-11e9-a2fc-000d3a38a36f","2020-03-23","23","5.8","7.8","0.15","0.12","Shoes","web","Email Newsletter"
"7e9d2590-a953-11e9-a2fc-000d3a38a36f","2021-02-16","12","11.3","3.8","0.15","0.14","Sportswear","web","Email Newsletter"
"92cee418-d680-11e9-93bc-000d3a38a36f","2020-06-15","34","14.1","7","0.28","0.24","Shoes","web","SMS Push"
"fc676502-b07a-11e9-9757-000d3a38a36f","2020-06-17","23","7","7.3","0.1","0.089545641319723","Clothing","mobile_app","Instagram Ads"
"45ab5852-d729-11e9-93bc-000d3a38a36f","2020-08-16","16","8.1","6.3","0.39","0.25","Shoes","email","None"
"fe6ae216-3fb2-11eb-806e-000d3a38a36f","2021-01-01","49","9.7","7.8","0.35","0.15","Shoes","mobile_app","Instagram Ads"
"e6943608-51a9-11ea-a243-000d3a38a36f","2021-06-11","5","4.9","10.1","0.21","0.13501796350839","Sportswear","mobile_app","Instagram Ads"
"8d45b7fa-b0a7-11e9-9757-000d3a38a36f","2021-06-21","44","8.2","7.9","0.23","0.18","Bags","web","None"
"c9b1f3c6-61bd-11ea-8dd8-000d3a38a36f","2021-06-07","47","12.6","5.1","0.17","0.04","Accessories","web","Google Ads"
"dc18a5cc-9f9a-11e9-a2fc-000d3a38a36f","2020-03-12","28","15.2","7.2","0.1","0.072686156781115","Sportswear","mobile_app","Google Ads"
"53403ecc-b04d-11e9-9757-000d3a38a36f","2020-04-15","6","4.3","8.3","0.26","0.24","Sportswear","mobile_app","SMS Push"
"b3626232-5456-11ea-b1db-000d3a38a36f","2020-10-08","13","5.3","4.5","0.4","0.09","Sportswear","email","Instagram Ads"
"cdbca668-a8d2-11e9-a2fc-000d3a38a36f","2020-05-12","43","6.7","7.2","0.11","0.1","Bags","web","None"
"eb133980-2553-11eb-a59b-000d3a38a36f","2021-06-17","30","6.9","6.5","0.24","0.04","Accessories","web","Instagram Ads"
"0961104a-aa55-11e9-a2fc-000d3a38a36f","2020-09-25","26","11.3","7.2","0.39","0.13","Shoes","instore","Instagram Ads"
"71c0d46a-5b42-11ea-b36b-000d3a38a36f","2021-02-15","17","8.1","3.2","0.39","0.08","Clothing","mobile_app","Instagram Ads"
"395198b8-e7a1-11e9-8bb8-000d3a38a36f","2020-01-18","9","11","5.7","0.22","0.2","Sportswear","mobile_app","None"
"3a30b7e8-75e3-11ea-b23f-000d3a38a36f","2020-04-26","57","8.7","4.7","0.08","0.06","Accessories","instore","Email Newsletter"
"93bb83f2-aabd-11e9-a2fc-000d3a38a36f","2020-05-23","16","7.7","6.6","0.14","0.07524797004608","Bags","email","Instagram Ads"
"f2a14c92-2733-11ea-aaaa-000d3a38a36f","2021-02-25","49","9.3","7.5","0.3","0.11","Bags","mobile_app","Instagram Ads"
"bb3d8f5c-a52b-11e9-a2fc-000d3a38a36f","2021-01-03","52","1.2","2.4","0.07","0.050529030726906","Accessories","mobile_app","Instagram Ads"
"ae05bc92-b16e-11ea-b736-000d3a38a36f","2020-02-19","56","7","6.7","0.27","0.15","Sportswear","web","Email Newsletter"
"768c05d6-aff9-11e9-9757-000d3a38a36f","2020-04-15","18","7.1","9","0.21","0.16935980573663","Clothing","web","Instagram Ads"
"6fde6382-b17a-11e9-89fa-000d3a38a36f","2020-08-03","13","3.8","9","0.11","0.07","Bags","mobile_app","Google Ads"
"ddabf9aa-74d5-11ea-92d0-000d3a38a36f","2021-02-28","29","12","9.2","0.08","0.061460965161447","Shoes","mobile_app","Google Ads"
"16fad90e-c4d8-11ea-84c6-000d3a38a36f","2020-03-12","43","7.3","7.7","0.29","0.06","Bags","mobile_app","None"
"dc9219b8-2882-11ea-b87a-000d3a38a36f","2021-03-21","45","9.1","8.6","0.11","0.079708582289169","Clothing","web","SMS Push"
"a8ca09d6-5ea8-11ea-be5b-000d3a38a36f","2020-07-04","24","10.6","5.3","0.23","0.22","Accessories","mobile_app","SMS Push"
"d26ee454-283f-11ea-b87a-000d3a38a36f","2020-03-10","58","5.5","5.9","0.22","0.06","Accessories","mobile_app","Instagram Ads"
"5165287a-1e83-11ea-aa32-000d3a38a36f","2020-05-29","45","8.9","3","0.29","0.17","Sportswear","web","Google Ads"
"376ab610-d61c-11e9-93bc-000d3a38a36f","2020-09-02","44","3.1","5","0.2","0.1","Bags","mobile_app","Email Newsletter"
"b82419b8-94b2-11ea-85df-000d3a38a36f","2021-06-21","46","9.6","7.8","0.37","0.11","Shoes","mobile_app","Google Ads"
"4203a8ea-a258-11e9-a2fc-000d3a38a36f","2020-04-08","13","6.3","7.1","0.35","0.02","Sportswear","web","Google Ads"
"4eb644d8-2469-11ea-a30f-000d3a38a36f","2020-10-04","25","7.2","1","0.34","0.21","Accessories","web","Instagram Ads"
"88324b52-ac3d-11e9-a2fc-000d3a38a36f","2021-03-30","41","11.4","6.2","0.15","0.07","Clothing","web","SMS Push"
"7b08c0e8-a4fc-11e9-a2fc-000d3a38a36f","2020-04-13","46","13.5","5.1","0.39","0.19","Clothing","mobile_app","Instagram Ads"
"296c8d00-9b28-11ea-a27a-000d3a38a36f","2020-08-20","1","5.8","5.5","0.23","0.15","Shoes","mobile_app","SMS Push"
"2cd8ebd8-af55-11e9-a2fc-000d3a38a36f","2021-01-28","9","5.4","8.9","0.39","0.24","Sportswear","mobile_app","SMS Push"
"6258bb26-6454-11ea-a6dc-000d3a38a36f","2021-05-15","4","10.1","3.9","0.34","0.06","Shoes","web","Instagram Ads"
"ae7c51ae-af39-11ea-b736-000d3a38a36f","2020-09-07","28","9.9","4.2","0.35","0.09","Shoes","web","Instagram Ads"
"a1fe9d6c-b078-11e9-9757-000d3a38a36f","2021-06-04","12","4.4","9.5","0.3","0.05","Bags","web","SMS Push"
"292c3fd0-24ee-11ea-bf27-000d3a38a36f","2020-03-19","24","7.9","5.6","0.11","0.064257949819788","Clothing","web","SMS Push"
"f4b4699e-136c-11eb-8ffc-000d3a38a36f","2020-02-21","46","7.9","8.1","0.39","0.09","Bags","web","None"
"c9debb50-a47a-11e9-a2fc-000d3a38a36f","2020-08-13","9","7.9","6.4","0.19","0.06","Shoes","web","SMS Push"
"7524d54c-1e44-11ea-8bf2-000d3a38a36f","2020-02-20","35","10","6.2","0.38","0.15","Bags","mobile_app","Instagram Ads"
"2032c1ee-2488-11ea-bf27-000d3a38a36f","2020-07-04","38","12.5","4.3","0.36","0.1","Shoes","email","Instagram Ads"
"39823526-a5b7-11e9-a2fc-000d3a38a36f","2020-02-03","35","7.3","8.3","0.34","0.2","Shoes","mobile_app","None"
"846ba30c-8b4c-11eb-95e7-000d3a38a36f","2020-05-10","33","13.4","7.6","0.05","0.038609238902675","Sportswear","web","SMS Push"
"2787b6ea-b0be-11e9-9757-000d3a38a36f","2021-03-18","58","7.6","5.2","0.25","0.04","Sportswear","mobile_app","Google Ads"
"c4421ea8-aa51-11e9-a2fc-000d3a38a36f","2021-03-07","54","12.9","6","0.14","0.073998879476275","Shoes","email","Email Newsletter"
"d118a940-1ff8-11ea-87bf-000d3a38a36f","2021-05-11","53","9.3","7.2","0.36","0.25","Clothing","mobile_app","Email Newsletter"
"16d50500-d6bb-11e9-93bc-000d3a38a36f","2021-02-06","35","11.3","4.3","0.3","0.19","Clothing","instore","Instagram Ads"
"44f95a3a-ab91-11e9-a2fc-000d3a38a36f","2020-11-18","46","10.8","2.7","0.28","0.21","Bags","web","Email Newsletter"
"9bf5a2a2-9e8b-11e9-9897-000d3a38a36f","2020-07-28","20","5.6","6.2","0.37","0.23","Accessories","web","None"
"76fefce2-ad08-11e9-a2fc-000d3a38a36f","2020-11-24","2","9.1","4.5","0.15","0.082535147997692","Clothing","instore","Google Ads"
"9c290696-ae2c-11e9-a2fc-000d3a38a36f","2021-01-06","44","5.3","7.8","0.09","0.055594690910004","Bags","web","SMS Push"
"b89c615c-a5ca-11e9-a2fc-000d3a38a36f","2021-04-04","26","7.7","5.4","0.16","0.03","Sportswear","mobile_app","Google Ads"
"6408f882-b059-11e9-9757-000d3a38a36f","2020-05-12","42","4.6","3.4","0.11","0.065879459528878","Shoes","web","Email Newsletter"
"0f67e654-5e5e-11ea-be5b-000d3a38a36f","2020-04-30","13","7.4","6.4","0.14","0.085242764509774","Accessories","mobile_app","Email Newsletter"
"10f4d276-4917-11eb-806e-000d3a38a36f","2021-03-27","30","8.2","3.5","0.25","0.07","Sportswear","web","Google Ads"
"2013dcb8-d729-11e9-93bc-000d3a38a36f","2020-05-08","52","5.4","6.9","0.21","0.17","Shoes","email","Email Newsletter"
"1134392e-5454-11ea-b1db-000d3a38a36f","2020-03-31","32","8","1.8","0.39","0.09","Accessories","mobile_app","Google Ads"
"51af73a6-a2cf-11e9-a2fc-000d3a38a36f","2020-01-29","36","10.4","6","0.2","0.13042568209483","Clothing","mobile_app","Email Newsletter"
"2208e6c0-2a45-11ea-99b3-000d3a38a36f","2021-06-07","19","5.1","6.8","0.1","0.1","Sportswear","mobile_app","None"
"21767b30-a76b-11e9-a2fc-000d3a38a36f","2020-11-28","22","10.7","3.6","0.36","0.02","Shoes","web","None"
"ff6dccd0-471c-11ea-b6c0-000d3a38a36f","2020-10-23","1","10.8","8.5","0.15","0.15","Sportswear","mobile_app","Google Ads"
"d9751b84-aed6-11e9-a2fc-000d3a38a36f","2020-05-09","57","5.1","2.9","0.09","0.02","Accessories","email","Instagram Ads"
"3c03de2e-b180-11e9-89fa-000d3a38a36f","2020-10-19","11","1","6.6","0.28","0.06","Sportswear","web","None"
"9f4ecaac-ac3f-11e9-a2fc-000d3a38a36f","2020-06-21","26","11.3","2.8","0.14","0.13","Accessories","instore","None"
"bf321408-a00b-11ea-80cd-000d3a38a36f","2020-01-24","48","7.3","3.8","0.06","0.031589441643523","Sportswear","instore","Google Ads"
"451d6a4e-265a-11ea-b9a0-000d3a38a36f","2020-04-08","19","8","6.7","0.28","0.09","Accessories","mobile_app","None"
"d9e3a2de-ac47-11e9-a2fc-000d3a38a36f","2021-02-09","19","14.1","7","0.08","0.08","Sportswear","email","None"
"6928235c-a405-11e9-a2fc-000d3a38a36f","2020-12-21","12","9.3","6.3","0.05","0.04","Sportswear","mobile_app","SMS Push"
"e26e7c7e-9efc-11e9-9897-000d3a38a36f","2020-05-18","3","9.4","7.5","0.29","0.15","Sportswear","mobile_app","None"
"98da8cd8-8a2e-11ea-8ec0-000d3a38a36f","2021-05-17","55","8","3.5","0.21","0.14","Accessories","web","SMS Push"
"0d45cf0a-30e4-11ea-b162-000d3a38a36f","2020-06-22","56","7.4","2.9","0.33","0.01","Accessories","mobile_app","SMS Push"
"2506ac5c-3ad7-11ea-835a-000d3a38a36f","2020-01-29","18","7.8","7.3","0.11","0.074187497629091","Accessories","web","Email Newsletter"
"dd7a0f4e-a3bb-11e9-a2fc-000d3a38a36f","2021-05-10","49","7.6","2.5","0.23","0.12","Shoes","web","Email Newsletter"
"38018008-8e14-11ea-8f41-000d3a38a36f","2020-12-16","5","2.9","3.6","0.09","0.08","Sportswear","web","Google Ads"
"7854d032-df92-11e9-957d-000d3a38a36f","2020-10-25","48","5","5.8","0.19","0.18","Accessories","web","None"
"e72bb954-9df1-11e9-9897-000d3a38a36f","2020-07-10","24","7.8","6.6","0.17","0.12860432387916","Clothing","mobile_app","SMS Push"
"80d5c4bc-a5d3-11e9-a2fc-000d3a38a36f","2020-03-04","14","14.1","6.6","0.27","0.15","Clothing","mobile_app","Email Newsletter"
"d31becc0-f5ae-11ea-a533-000d3a38a36f","2020-08-02","51","3.8","3.3","0.27","0.03","Shoes","web","Email Newsletter"
"792b873a-5bd9-11ea-aa71-000d3a38a36f","2020-06-14","38","6.4","6","0.14","0.1045856349712","Sportswear","web","SMS Push"
"0a1df00e-2285-11ea-8523-000d3a38a36f","2021-06-26","3","6.4","3.9","0.07","0.01","Sportswear","mobile_app","Instagram Ads"
"ddee171a-48a0-11ea-b6c0-000d3a38a36f","2020-08-19","6","10.1","6.7","0.09","0.06","Bags","instore","SMS Push"
"33a54b76-9e04-11e9-9897-000d3a38a36f","2021-06-24","12","8.3","6.3","0.37","0.07","Clothing","mobile_app","Email Newsletter"
"8fb6e0ce-e1e7-11e9-957d-000d3a38a36f","2020-07-13","52","6.1","7.7","0.3","0.1","Clothing","web","Instagram Ads"
"5bb66854-ab54-11e9-a2fc-000d3a38a36f","2021-05-20","11","11.5","5.5","0.38","0.1","Sportswear","mobile_app","None"
"a94c7aec-a7d3-11e9-a2fc-000d3a38a36f","2020-11-29","39","5","5.1","0.27","0.23","Accessories","email","SMS Push"
"141b8c3c-1b33-11ea-a050-000d3a38a36f","2020-10-30","59","6.5","9.5","0.36","0.2","Bags","web","Email Newsletter"
"2f23ca88-51ef-11ea-a243-000d3a38a36f","2021-03-12","26","4.7","2.3","0.32","0.06","Accessories","mobile_app","Instagram Ads"
"53bb6066-ac3d-11e9-a2fc-000d3a38a36f","2020-11-18","1","11","9.7","0.14","0.073601164320548","Accessories","web","None"
"95877424-aefb-11e9-a2fc-000d3a38a36f","2021-05-16","16","7.9","5.6","0.31","0.1","Sportswear","mobile_app","None"
"54977684-1e64-11ea-8bf2-000d3a38a36f","2021-01-27","48","5.9","3.2","0.26","0.06","Shoes","mobile_app","Google Ads"
"4218fe8a-ac39-11e9-a2fc-000d3a38a36f","2020-05-28","49","9.3","4.8","0.11","0.070786958383312","Sportswear","mobile_app","Email Newsletter"
"369a8fbc-aa66-11e9-a2fc-000d3a38a36f","2021-02-08","47","12.7","7.6","0.08","0.054817406322646","Accessories","mobile_app","Email Newsletter"
"cf2bd79c-e2e5-11e9-ad00-000d3a38a36f","2020-10-09","53","1.2","7.6","0.18","0.15","Sportswear","mobile_app","None"
"fdf91974-a1e8-11e9-a2fc-000d3a38a36f","2020-12-27","9","9.8","10.1","0.25","0.17","Sportswear","instore","None"
"b7f2c5dc-a84b-11ea-aecd-000d3a38a36f","2021-01-13","5","13.2","6.3","0.24","0.16","Shoes","mobile_app","Google Ads"
"595af4aa-d67c-11e9-93bc-000d3a38a36f","2020-07-16","52","12.7","6.6","0.22","0.16","Bags","web","SMS Push"
"b1a9f4b2-ae9f-11e9-a2fc-000d3a38a36f","2020-12-21","8","7.3","7.8","0.22","0.01","Bags","web","Instagram Ads"
"e7f265f0-2abd-11ea-b3a7-000d3a38a36f","2021-06-23","21","8.3","2","0.06","0.032764084914881","Accessories","web","Email Newsletter"
"2e480686-9d01-11e9-9897-000d3a38a36f","2021-03-04","33","8.6","5.8","0.06","0.045039028523503","Bags","mobile_app","Instagram Ads"
"329968c6-a0e2-11e9-a2fc-000d3a38a36f","2020-01-17","39","7.2","6.4","0.19","0.02","Accessories","mobile_app","None"
"60bff4fa-6c79-11ea-9ddf-000d3a38a36f","2021-01-13","43","10.8","3","0.23","0.16","Clothing","mobile_app","Google Ads"
"afe806ca-d62f-11e9-93bc-000d3a38a36f","2021-05-20","20","3.2","5.7","0.29","0.07","Shoes","mobile_app","Google Ads"
"9dc27c92-aa19-11e9-a2fc-000d3a38a36f","2020-03-16","58","9.7","4.7","0.28","0.16","Bags","mobile_app","Email Newsletter"
"20d04170-1344-11eb-8ffc-000d3a38a36f","2020-08-18","53","7.8","5.8","0.39","0.07","Accessories","mobile_app","Google Ads"
"e74d8dda-ad83-11e9-a2fc-000d3a38a36f","2020-09-04","45","11","9.3","0.19","0.03","Shoes","mobile_app","Google Ads"
"256f479a-a5c0-11ea-bd63-000d3a38a36f","2020-10-28","22","11.3","10.1","0.09","0.05","Accessories","mobile_app","Email Newsletter"
"6fe6b34c-b1c1-11e9-89fa-000d3a38a36f","2020-08-02","13","8.3","5.8","0.16","0.12709582958755","Shoes","web","Google Ads"
"423aa266-a1d4-11e9-a2fc-000d3a38a36f","2020-06-06","39","6.1","7","0.32","0.12","Sportswear","mobile_app","SMS Push"
"a1b83a8c-aae9-11e9-a2fc-000d3a38a36f","2020-03-09","11","11.1","8.2","0.14","0.070434727254739","Clothing","mobile_app","None"
"1ef16e58-fd6d-11e9-a5e8-000d3a38a36f","2021-01-27","18","4.2","6.8","0.34","0.13","Clothing","email","Instagram Ads"
"8b1a652a-affd-11e9-9757-000d3a38a36f","2020-03-25","30","4.8","2.9","0.33","0.23","Bags","web","Email Newsletter"
"3a1c5af4-5ec9-11ea-be5b-000d3a38a36f","2020-09-23","33","7.8","6.1","0.21","0.15","Shoes","mobile_app","Google Ads"
"050b9782-9775-11ea-a9c8-000d3a38a36f","2020-03-09","44","6.4","4.8","0.31","0.09","Shoes","mobile_app","None"
"239de912-adb4-11e9-a2fc-000d3a38a36f","2020-12-12","3","7.4","7.6","0.33","0.06","Accessories","instore","Instagram Ads"
"f7e2335e-a7c4-11e9-a2fc-000d3a38a36f","2021-02-26","58","7.1","4.8","0.3","0.1","Sportswear","mobile_app","None"
"85cb3e36-a8dd-11e9-a2fc-000d3a38a36f","2020-06-22","1","7.9","6.1","0.16","0.05","Bags","mobile_app","Google Ads"
"e28d244a-ae91-11e9-a2fc-000d3a38a36f","2020-04-24","36","12.5","6.6","0.11","0.091620233508343","Accessories","mobile_app","None"
"faa9ff58-2c45-11ea-b752-000d3a38a36f","2020-08-07","6","4.5","4.2","0.09","0.09","Accessories","web","SMS Push"
"30402bbe-a731-11e9-a2fc-000d3a38a36f","2020-01-31","37","6.6","3.7","0.39","0.14","Sportswear","instore","Google Ads"
"52bfa94a-b013-11e9-9757-000d3a38a36f","2021-06-06","29","10.5","3.6","0.08","0.059447581510263","Bags","web","None"
"d6325148-a7fc-11e9-a2fc-000d3a38a36f","2020-12-08","11","8.1","9.3","0.2","0.13","Sportswear","mobile_app","Email Newsletter"
"091d56e8-250c-11ea-bf27-000d3a38a36f","2021-01-11","52","5.1","7.3","0.09","0.08","Sportswear","instore","Email Newsletter"
"703a39be-1c7d-11ea-a490-000d3a38a36f","2020-05-09","55","7.7","6","0.33","0.16","Accessories","mobile_app","Google Ads"
"e6a0fa26-9d6f-11e9-9897-000d3a38a36f","2021-06-22","13","3.5","7.9","0.24","0.21","Sportswear","mobile_app","None"
"2a2daa14-a594-11ea-bd63-000d3a38a36f","2020-01-02","11","11.1","8.5","0.11","0.055232146892941","Accessories","mobile_app","Email Newsletter"
"4591c1ca-b1ff-11e9-89fa-000d3a38a36f","2020-04-10","59","8.4","5.9","0.39","0.06","Accessories","mobile_app","SMS Push"
